station_no,station_name,tel,address,latitude,longitude,note,city,district
TG2,榮登車業行,08-7229193,屏東縣屏東市瑞光里民生路57-17號1樓,22.663771,120.504172,"今日正常營業,但實際營業狀況依現場為主",屏東縣,屏東市
TG3,合順機車行,08-7775528,屏東縣萬丹鄉新庄村萬新路559號,22.564977,120.485869,"今日正常營業,但實際營業狀況依現場為主",屏東縣,萬丹鄉
TG4,良達機車行,0936-229050,屏東縣屏東市公館里1鄰復興南路一段698號1.2樓,22.640846,120.485435,"今日正常營業,但實際營業狀況依現場為主",屏東縣,屏東市
TG5,眀電機車行,08-8893637,屏東縣恆春鎮網紗里省北路40巷105號,22.009142,120.747128,"今日正常營業,但實際營業狀況依現場為主",屏東縣,恆春鎮
TG6,安全車業,08-7341361,屏東縣屏東市北興里廣東路780之1號1樓,22.687342,120.492607,"今日正常營業,但實際營業狀況依現場為主",屏東縣,屏東市
TG7,鑫億機車行,08-7328875,屏東縣屏東市崇蘭里廣東路1292號,22.687392,120.480677,"今日正常營業,但實際營業狀況依現場為主",屏東縣,屏東市
TG8,三星車業有限公司,08-7381751,屏東縣屏東市北興里中正路533號1樓,22.691234,120.500789,"今日正常營業,但實際營業狀況依現場為主",屏東縣,屏東市
TG9,致晨動力車業,08-7791788,屏東縣內埔鄉老埤村壽比路405號,,,"今日正常營業,但實際營業狀況依現場為主",屏東縣,內埔鄉
TH0,吉程機車行,08-7772592,屏東縣萬丹鄉萬生村萬壽路二段19號1樓,,,"今日正常營業,但實際營業狀況依現場為主",屏東縣,萬丹鄉
TH1,永助機車行,08-7353100,屏東縣長治鄉新潭村長興路31號1樓,,,"今日正常營業,但實際營業狀況依現場為主",屏東縣,長治鄉
TH2,新慶隆機車行,08-8753549,屏東縣林邊鄉林邊村中山路四六之一二號壹樓,,,"今日正常營業,但實際營業狀況依現場為主",屏東縣,林邊鄉
TH3,明電機車行,08-8897193,屏東縣恆春鎮城北里東門路68號1樓,,,"今日正常營業,但實際營業狀況依現場為主",屏東縣,恆春鎮
TH4,全宇機車行,08-8712797,屏東縣枋寮鄉天時村福東路257號,,,"今日正常營業,但實際營業狀況依現場為主",屏東縣,枋寮鄉
TH5,東興二輪,08-8323832,屏東縣東港鎮新勝里新勝街135號,,,"今日正常營業,但實際營業狀況依現場為主",屏東縣,東港鎮
TH6,銘信機車行,08-8771150,屏東縣枋山鄉舊庄路37-2號,,,"今日正常營業,但實際營業狀況依現場為主",屏東縣,枋山鄉
TH8,弘佳車業行,08-8668276,屏東縣佳冬鄉忠信街223號1樓,,,"今日正常營業,但實際營業狀況依現場為主",屏東縣,佳冬鄉
TH9,合興車業行,08-7752669,屏東縣九如鄉洽興村平和路132號,,,"今日正常營業,但實際營業狀況依現場為主",屏東縣,九如鄉
TI1,杰騰車業,08-7889234,屏東縣潮州鎮延平路101號1樓,,,"今日正常營業,但實際營業狀況依現場為主",屏東縣,潮州鎮
TI2,鴻正車業行,08-7212208,屏東縣屏東市長春里民生路36號,,,"將於12/22 11:35-1/23 19:00暫停檢驗,但實際營業狀況依現場為主",屏東縣,屏東市
TI3,揚輪車業,0912022715,屏東縣屏東市維新里公園西路35號,,,"今日正常營業,但實際營業狀況依現場為主",屏東縣,屏東市
U02,連發車業行,03-8522278,花蓮縣吉安鄉宜昌村中山路2段96號,23.972575,121.580740,"今日正常營業,但實際營業狀況依現場為主",花蓮縣,吉安鄉
U03,榮泰車業,03-8533008,花蓮縣吉安鄉慶豐村中山路三段380號1樓,23.978932,121.569134,"今日正常營業,但實際營業狀況依現場為主",花蓮縣,吉安鄉
U04,慶泰車業有限公司,03-8535191,花蓮縣吉安鄉中正路1段154號1樓、156-1號1樓,23.967822,121.593643,"今日正常營業,但實際營業狀況依現場為主",花蓮縣,吉安鄉
U06,銘曜車業,03-8331012,花蓮縣花蓮市民族里６鄰中山路９０號,23.975274,121.610895,"今日正常營業,但實際營業狀況依現場為主",花蓮縣,花蓮市
U07,新輪車業,03-8354961,花蓮縣花蓮市國魂里建國路316號1樓,23.984578,121.598404,"今日正常營業,但實際營業狀況依現場為主",花蓮縣,花蓮市
U08,新長興機車行,03-8512076,花蓮縣吉安鄉慶豐村中山路三段223號1樓,23.976972,121.572006,"今日正常營業,但實際營業狀況依現場為主",花蓮縣,吉安鄉
U10,巨豐機車行,03-8527357,花蓮縣吉安鄉南華村吉安路5段271號1樓,23.953610,121.550641,"今日正常營業,但實際營業狀況依現場為主",花蓮縣,吉安鄉
U11,立大車業行,03-8328813,花蓮縣花蓮市國安里中山路410之4號1樓,24.441171,118.362195,"今日正常營業,但實際營業狀況依現場為主",花蓮縣,花蓮市
U12,時代機車行,03-8561999,花蓮縣花蓮市中山路646號1樓,25.137082,121.504888,"今日正常營業,但實際營業狀況依現場為主",花蓮縣,花蓮市
U13,中一車業行,03-8352828,花蓮縣花蓮市國魂里3鄰中山路545號,25.137082,121.504888,"今日正常營業,但實際營業狀況依現場為主",花蓮縣,花蓮市
U14,宏偉車業行,03-8575736,花蓮縣花蓮市國富里富國路82號1樓,23.990392,121.594874,"今日正常營業,但實際營業狀況依現場為主",花蓮縣,花蓮市
U15,晉良車業行,03-8322968,花蓮縣花蓮市主農里中正路314號1樓,23.973552,121.602039,"將於12/22 15:00-12/23 17:00暫停檢驗,但實際營業狀況依現場為主",花蓮縣,花蓮市
U17,聯豐機車行,03-8226765,花蓮縣花蓮市中美11街80號,23.996563,121.624171,"今日正常營業,但實際營業狀況依現場為主",花蓮縣,花蓮市
U18,洺奇機車行,03-8573852,花蓮縣吉安鄉北昌村自強路431號1樓,23.984194,121.589826,"今日正常營業,但實際營業狀況依現場為主",花蓮縣,吉安鄉
U19,信成機車行,03-8326772,花蓮縣花蓮市中原路365號,23.968512,121.599745,"今日正常營業,但實際營業狀況依現場為主",花蓮縣,花蓮市
U20,慶欣機車行,03-8329638,花蓮縣花蓮市主力里中華路220號1樓,23.975462,121.601542,"今日正常營業,但實際營業狀況依現場為主",花蓮縣,花蓮市
U22,三統車業行,03-8530759,花蓮縣花蓮市中華路469之6號1樓,23.974057,121.589560,"今日正常營業,但實際營業狀況依現場為主",花蓮縣,花蓮市
U23,慶昌機車行,03-8354395,花蓮縣花蓮市南京街152號1樓,23.973226,121.604449,"今日正常營業,但實際營業狀況依現場為主",花蓮縣,花蓮市
U24,詠聖車業,03-8330037,花蓮縣花蓮市建國路88、90、92號,23.983178,121.603704,"今日正常營業,但實際營業狀況依現場為主",花蓮縣,花蓮市
U25,明安機車行,03-8611608,花蓮縣新城鄉新城村新興路62號1樓,24.129805,121.646499,"今日正常營業,但實際營業狀況依現場為主",花蓮縣,新城鄉
U26,鴻輪機車行,03-8263812,花蓮縣新城鄉嘉里村嘉里路12.14號1樓,24.018366,121.610133,"今日正常營業,但實際營業狀況依現場為主",花蓮縣,新城鄉
U27,安輪機車行,03-8267692,花蓮縣新城鄉嘉里村嘉里路26號,24.018673,121.610022,"今日正常營業,但實際營業狀況依現場為主",花蓮縣,新城鄉
U28,富泰車業行,03-8870802,花蓮縣瑞穗鄉瑞穗村中華路6號,23.498396,121.377664,"今日正常營業,但實際營業狀況依現場為主",花蓮縣,瑞穗鄉
U29,中福機車行,03-8354538,花蓮縣花蓮市榮正街147號,23.974119,121.596908,"今日正常營業,但實際營業狀況依現場為主",花蓮縣,花蓮市
U33,皇家車業行,03-8882858,花蓮縣玉里鎮永昌里中華路307號,23.341217,121.316384,"今日正常營業,但實際營業狀況依現場為主",花蓮縣,玉里鎮
U34,永全機車行,03-8700476,花蓮縣光復鄉中山路二段155-1號,23.664330,121.422730,"今日正常營業,但實際營業狀況依現場為主",花蓮縣,光復鄉
U35,永富機車行,03-8520845,花蓮縣吉安鄉中山路二段161號1樓,23.971811,121.581438,"今日正常營業,但實際營業狀況依現場為主",花蓮縣,吉安鄉
U36,新弘輝車業行,03-8421961,花蓮縣吉安鄉仁和村海岸路694號,23.939467,121.586328,"今日正常營業,但實際營業狀況依現場為主",花蓮縣,吉安鄉
U37,鼎泰車業股份有限公司花蓮門市,03-8321980,花蓮縣花蓮市建國路186號,23.984029,121.601617,"今日正常營業,但實際營業狀況依現場為主",花蓮縣,花蓮市
U38,升源機車行,03-8570447,花蓮縣吉安鄉自強路456號,23.984705,121.590190,"今日正常營業,但實際營業狀況依現場為主",花蓮縣,吉安鄉
U39,金榮機車行,03-8577730,花蓮縣吉安鄉建國路二段161號,23.991731,121.577843,"今日正常營業,但實際營業狀況依現場為主",花蓮縣,吉安鄉
U40,成泰機車行,03-8576600,花蓮縣吉安鄉永安村建國路2段179號,23.991889,121.577470,"今日正常營業,但實際營業狀況依現場為主",花蓮縣,吉安鄉
U41,民豐車業行,03-8662566,花蓮縣壽豐鄉志學村中正路195號1樓,23.982494,121.604852,"今日正常營業,但實際營業狀況依現場為主",花蓮縣,壽豐鄉
U42,俊達車業行,03-8347107,花蓮縣花蓮市中正路258-2號,23.972883,121.600995,"今日正常營業,但實際營業狀況依現場為主",花蓮縣,花蓮市
U43,永發輪機車行,03-8222633,花蓮縣花蓮市民意里尚志路55之1號,24.002637,121.613555,"今日正常營業,但實際營業狀況依現場為主",花蓮縣,花蓮市
U44,建德機車行,03-8228606,花蓮縣花蓮市府前路370號1樓,23.997532,121.621349,"今日正常營業,但實際營業狀況依現場為主",花蓮縣,花蓮市
U45,順良機車行,03-8325085,花蓮縣花蓮市國治里節約街３１號,23.978466,121.606923,"今日正常營業,但實際營業狀況依現場為主",花蓮縣,花蓮市
U46,幸輪機車行,03-8861193,花蓮縣富里鄉萬寧村鎮寧158號,23.252395,121.297558,"今日正常營業,但實際營業狀況依現場為主",花蓮縣,富里鄉
U47,吉輪機車行,03-8267657,花蓮縣新城鄉北埔村010鄰北埔路180號1樓,24.032948,121.604334,"今日正常營業,但實際營業狀況依現場為主",花蓮縣,新城鄉
U48,大協興機車行,03-8263405,花蓮縣新城鄉康樂村康樂路178號,24.047333,121.604657,"今日正常營業,但實際營業狀況依現場為主",花蓮縣,新城鄉
U49,宏昌機車行,03-8872768,花蓮縣瑞穗鄉中正南路一段75號,23.494779,121.377593,"今日正常營業,但實際營業狀況依現場為主",花蓮縣,瑞穗鄉
U50,弘興機車行,03-8661288,花蓮縣壽豐鄉志學村4鄰中山路2段226號1樓,23.906237,121.529939,"今日正常營業,但實際營業狀況依現場為主",花蓮縣,壽豐鄉
U51,宏展機車行,03-8661377,花蓮縣壽豐鄉志學村007鄰中山路3段10號1樓,23.907480,121.530303,"今日正常營業,但實際營業狀況依現場為主",花蓮縣,壽豐鄉
U53,台羚機車行,03-8791173,花蓮縣豐濱鄉豐濱村三民路80號,23.598516,121.521843,"今日正常營業,但實際營業狀況依現場為主",花蓮縣,豐濱鄉
U54,福錄機車行,038-885270,花蓮縣玉里鎮中城里8鄰光復路47號,23.332211,121.317518,"今日正常營業,但實際營業狀況依現場為主",花蓮縣,玉里鎮
U57,全美車業行,038-521737,花蓮縣吉安鄉仁和村8鄰海岸路196號,23.955911,121.592766,"今日正常營業,但實際營業狀況依現場為主",花蓮縣,吉安鄉
U58,宜興機車行,038-234693,花蓮縣新城鄉嘉新村嘉新路47號,24.006622,121.612748,"今日正常營業,但實際營業狀況依現場為主",花蓮縣,新城鄉
U59,協鑫車業行,03-8542107,"花蓮縣吉安鄉南昌路39,41,43號",23.968413,121.581618,"今日正常營業,但實際營業狀況依現場為主",花蓮縣,吉安鄉
U62,榮騰車業,03-8762673,花蓮縣鳳林鎮鳳信里中正路一段310號1樓,23.741035,121.446626,"今日正常營業,但實際營業狀況依現場為主",花蓮縣,鳳林鎮
U63,雙豪車業,03-8706171,花蓮縣光復鄉中山路2段272號,23.666210,121.423908,"今日正常營業,但實際營業狀況依現場為主",花蓮縣,光復鄉
U64,捷立機車行,03-8266373,花蓮縣新城鄉北埔村光復路393號1樓,24.033989,121.605427,"今日正常營業,但實際營業狀況依現場為主",花蓮縣,新城鄉
U65,千富機車行,03-8567955,花蓮縣吉安鄉北昌村建國路一段92號,23.985509,121.593496,"今日正常營業,但實際營業狀況依現場為主",花蓮縣,吉安鄉
U66,億元機車行,03-8882478,花蓮縣玉里鎮中山路1段192.194號,23.331152,121.315908,"今日正常營業,但實際營業狀況依現場為主",花蓮縣,玉里鎮
U67,順意興車業,03-8883768,花蓮縣玉里鎮中山路一段108之1號,23.329152,121.316635,"今日正常營業,但實際營業狀況依現場為主",花蓮縣,玉里鎮
U68,富成車業行,03-8652865,花蓮縣壽豐鄉豐山村中山路271號1樓,23.850701,121.496883,"今日正常營業,但實際營業狀況依現場為主",花蓮縣,壽豐鄉
U69,明陽車業,03-8889362,花蓮縣玉里鎮中山路二段76號,23.333436,121.315028,"今日正常營業,但實際營業狀況依現場為主",花蓮縣,玉里鎮
U70,振興車業行,03-8889000,花蓮縣玉里鎮仁愛路一段122號,23.328881,121.317326,"今日正常營業,但實際營業狀況依現場為主",花蓮縣,玉里鎮
U72,非常機車行,03-8331379,花蓮縣花蓮市主權里林森路1、3號1樓,23.974929,121.596071,"今日正常營業,但實際營業狀況依現場為主",花蓮縣,花蓮市
U74,光泰車業,03-8760848,花蓮縣鳳林鎮鳳仁里中正路二段213之1號1樓,23.749321,121.449895,"今日正常營業,但實際營業狀況依現場為主",花蓮縣,鳳林鎮
U75,寶永機車行,03-8703814,花蓮縣光復鄉大同村001鄰中正路一段185號1樓,23.664797,121.427021,"今日正常營業,但實際營業狀況依現場為主",花蓮縣,光復鄉
U76,弘揚機車行,03-8321960,花蓮縣花蓮市主工里和平路452號1樓,23.976048,121.602009,"今日正常營業,但實際營業狀況依現場為主",花蓮縣,花蓮市
U77,進豐機車行,03-8263816,花蓮縣新城鄉康樂村大漢街56號一樓,,,"今日正常營業,但實際營業狀況依現場為主",花蓮縣,新城鄉
U78,新展車業,03-8529016,花蓮縣吉安鄉慶豐村中山路3段366號1樓,,,"今日正常營業,但實際營業狀況依現場為主",花蓮縣,吉安鄉
U80,杰鋭車業行,03-8222687,花蓮縣花蓮市民勤里中美路71之23號1樓,,,"今日正常營業,但實際營業狀況依現場為主",花蓮縣,花蓮市
U81,時新機車行,03-8222235,花蓮縣花蓮市民孝里中美路293之5號、293之6號1樓,,,"今日正常營業,但實際營業狀況依現場為主",花蓮縣,花蓮市
U82,阿旺車業,03-8534792,花蓮縣吉安鄉慶豐村中山路3段122號1樓,,,"今日正常營業,但實際營業狀況依現場為主",花蓮縣,吉安鄉
U83,研誠車業,03-8574301,花蓮縣花蓮市國富里中山路827號1樓,,,"今日正常營業,但實際營業狀況依現場為主",花蓮縣,花蓮市
V01,順風機車行,089-781129,台東縣太麻里鄉太麻里街451號,22.605954,121.003227,"今日正常營業,但實際營業狀況依現場為主",台東縣,太麻里鄉
V02,公園機車行,089-325548,台東縣台東市中華路一段794號,22.747655,121.144590,"今日正常營業,但實際營業狀況依現場為主",台東縣,台東市
V03,森田機車行,089-223702,台東縣台東市中興路一段616號,22.766365,121.133807,"今日正常營業,但實際營業狀況依現場為主",台東縣,台東市
V05,東貫車業有限公司,089-310771,台東縣台東市正氣路457號,22.757131,121.145069,"今日正常營業,但實際營業狀況依現場為主",台東縣,台東市
